Kind,Name,CountLineCode,CountLineComment,CountLineBlank
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\dao\ViewState.java",59,20,13
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\dao\ViewStatePK.java",53,25,11
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\provider\DBPersistenceProvider.java",10,20,3
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\search\DatabaseSearchProvider.java",14,0,6
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\search\DatabaseSearchUI.java",230,22,39
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\search\QueryResult.java",16,37,5
File,"C:\f1\mct-1.7b1\databasePersistence\src\main\java\gov\nasa\arc\mct\dbpersistence\service\PersistenceServiceImpl.java",774,40,89
File,"C:\f1\mct-1.7b1\databasePersistence\src\test\java\gov\nasa\arc\mct\dbpersistence\dao\TestComponentSpec.java",159,22,22
File,"C:\f1\mct-1.7b1\databasePersistence\src\test\java\gov\nasa\arc\mct\dbpersistence\dao\TestDAOClasses.java",50,20,13
File,"C:\f1\mct-1.7b1\databasePersistence\src\test\java\gov\nasa\arc\mct\dbpersistence\search\TestDatabaseSearchUI.java",105,21,24
File,"C:\f1\mct-1.7b1\databasePersistence\src\test\java\gov\nasa\arc\mct\dbpersistence\service\TestPersistenceServiceImpl.java",364,26,59
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\main\java\gov\nasa\arc\mct\graphics\GraphicalComponentProvider.java",49,21,13
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\main\java\gov\nasa\arc\mct\graphics\GraphicalStringPolicy.java",27,25,6
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\main\java\gov\nasa\arc\mct\graphics\GraphicalViewPolicy.java",29,21,9
File,"C:\f1\mct-1.7b1\dynamicGraphics\src\main\java\gov\nasa\arc\mct\graphics\brush\Brush.java",21,43,8
