Kind,Name,CountLineCode,CountLineComment,CountLineBlank
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\io\ClientExecutionPoolSizeLowTest.java",94,0,15
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\io\ClientSSLSocketTest.java",53,18,14
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\io\ClientSocketInterceptorTest.java",75,15,15
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\loadBalancer\ClientRandomLBTest.java",49,15,12
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\loadBalancer\ClientRoundRobinLBTest.java",45,15,12
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\loadBalancer\ClientStaticLBTest.java",39,15,6
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\lock\ClientConcurrentLockTest.java",110,0,22
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\lock\ClientConditionTest.java",154,0,21
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\lock\ClientLockTest.java",157,18,24
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\lock\ClientLockWithTerminationTest.java",58,15,15
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\map\ClientMapBasicTest.java",927,15,213
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\map\ClientMapIssueTest.java",105,18,43
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\map\ClientMapLockTest.java",485,15,97
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\map\ClientMapStoreTest.java",143,0,38
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\map\ClientMapTest.java",705,21,126
File,"C:\f1\hazelcast-3.3-EA\hazelcast-client\src\test\java\com\hazelcast\client\map\ClientMapTryLockConcurrentTests.java",136,0,29
