Kind,Name,SumCyclomatic,AvgCyclomatic,MaxCyclomatic,CountClassDerived,MaxInheritanceTree,CountDeclMethodAll,CountDeclMethod,CountClassCoupled,PercentLackOfCohesion,CountClassBase,MaxEssential
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\BorderStylesMenu.java",3,1,1,,,,3,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\BordersAllOrNoneAction.java",22,1,3,,,,18,,,,3
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\BordersBottomAction.java",3,1,1,,,,3,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\BordersLeftAction.java",3,1,1,,,,3,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\BordersMenu.java",3,1,1,,,,3,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\BordersRightAction.java",3,1,1,,,,3,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\BordersTopAction.java",3,1,1,,,,3,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\BringToFrontAction.java",6,1,2,,,,5,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\ChangeViewAction.java",18,2,6,,,,10,,,,5
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\GridMenu.java",3,1,1,,,,3,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\MenuUtil.java",17,3,6,,,,5,,,,4
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\PanelTitleBarAction.java",9,2,3,,,,5,,,,3
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\RemovePanelAction.java",5,1,2,,,,4,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\SelectAllAction.java",7,1,3,,,,5,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\SendToBackAction.java",6,1,2,,,,5,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\main\java\gov\nasa\arc\mct\menu\WindowGridMenu.java",3,1,1,,,,3,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\CanvasActivatorTest.java",2,1,1,,,,2,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\ComponentRegistryAccessTest.java",2,1,1,,,,2,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\PolicyManagerAccessTest.java",2,1,1,,,,2,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\layout\CanvasLayoutManagerTest.java",6,1,1,,,,6,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\panel\PanelBorderTest.java",2,1,1,,,,2,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\persistence\AbstractMCTViewManifestationInfoTest.java",2,1,1,,,,2,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\persistence\RootCanvasClassTest.java",2,2,2,,,,1,,,,1
File,"C:\f1\mct-1.7b1\canvas\src\test\java\gov\nasa\arc\mct\canvas\policy\TestEmbeddedViewsNotWriteable.java",2,1,1,,,,2,,,,1
