Kind,Name,SumCyclomatic,AvgCyclomatic,MaxCyclomatic,CountClassDerived,MaxInheritanceTree,CountDeclMethodAll,CountDeclMethod,CountClassCoupled,PercentLackOfCohesion,CountClassBase,MaxEssential
Class,"org.mapdb.BTreeMap.DescendingMap.entryIterator.(Anon_3)",1,1,1,0,1,1,1,0,0,2,1
Class,"org.mapdb.BTreeMap.DescendingMap.keyIterator.(Anon_1)",1,1,1,0,1,1,1,1,0,2,1
Class,"org.mapdb.BTreeMap.DescendingMap.valueIterator.(Anon_2)",1,1,1,0,1,1,1,1,0,2,1
Protected Static Class,"org.mapdb.BTreeMap.DirNode",10,1,2,0,1,9,9,0,44,2,1
Static Generic Class,"org.mapdb.BTreeMap.EntrySet",20,2,5,0,2,10,10,3,30,1,5
TypeVariable,"org.mapdb.BTreeMap.EntrySet.K1",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.BTreeMap.EntrySet.V1",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.BTreeMap.EntrySet.toArray.T",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.BTreeMap.K",0,0,0,0,1,0,0,0,0,1,0
Static Generic Class,"org.mapdb.BTreeMap.KeySet",37,1,5,0,2,28,28,4,51,2,5
TypeVariable,"org.mapdb.BTreeMap.KeySet.E",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.BTreeMap.KeySet.toArray.T",0,0,0,0,1,0,0,0,0,1,0
Protected Static Class,"org.mapdb.BTreeMap.LeafNode",8,1,1,0,1,8,8,0,58,2,1
Protected Static Class,"org.mapdb.BTreeMap.NodeSerializer",36,12,24,0,1,3,3,8,6,2,1
Protected Static Generic Class,"org.mapdb.BTreeMap.SubMap",99,2,7,0,2,47,47,7,73,2,4
TypeVariable,"org.mapdb.BTreeMap.SubMap.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.BTreeMap.SubMap.V",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.BTreeMap.V",0,0,0,0,1,0,0,0,0,1,0
Protected Static Class,"org.mapdb.BTreeMap.ValRef",4,1,1,0,1,4,4,0,50,1,1
Static Generic Class,"org.mapdb.BTreeMap.Values",9,1,2,0,2,8,8,2,25,1,1
TypeVariable,"org.mapdb.BTreeMap.Values.E",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.BTreeMap.Values.toArray.T",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.BTreeMap.toList.E",0,0,0,0,1,0,0,0,0,1,0
Public Class,"org.mapdb.BTreeMapExtendTest",906,9,125,0,2,96,96,3,78,1,1
Public Class,"org.mapdb.BTreeMapLargeValsTest",7,1,2,0,4,102,6,7,66,1,1
Public Class,"org.mapdb.BTreeMapNavigable2Test",45,1,2,2,2,34,34,1,0,1,1
Public Class,"org.mapdb.BTreeMapNavigableSubMapExclusiveTest",2,1,1,0,3,36,2,0,0,1,1
Public Class,"org.mapdb.BTreeMapNavigableSubMapInclusiveTest",2,1,1,0,3,36,2,0,0,1,1
Public Class,"org.mapdb.BTreeMapNavigableTest",18,1,1,0,2,18,18,2,74,1,1
Public Class,"org.mapdb.BTreeMapSubSetTest",103,1,3,0,3,58,57,2,0,1,1
Static Class,"org.mapdb.BTreeMapSubSetTest.MyReverseComparator",1,1,1,0,1,1,1,0,0,2,1
TypeVariable,"org.mapdb.BTreeMapSubSetTest.newNavigableSet.E",0,0,0,0,1,0,0,0,0,1,0
Public Class,"org.mapdb.BTreeMapTest",35,2,7,0,1,17,17,12,50,1,1
Public Class,"org.mapdb.BTreeMapTest2",7,1,2,0,4,102,6,7,83,1,1
Public Class,"org.mapdb.BTreeMapTest3",44,2,8,0,4,112,16,2,0,1,3
TypeVariable,"org.mapdb.BTreeMapTest3.subListSnapshot.E",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.BTreeMapTest3.toList.E",0,0,0,0,1,0,0,0,0,1,0
Public Class,"org.mapdb.BTreeMapTest4",165,3,13,0,2,51,51,7,59,1,1
Static Class,"org.mapdb.BTreeMapTest4.IllBehavedCollator",4,1,2,0,2,3,3,0,0,2,1
Public Static Generic Class,"org.mapdb.BTreeMapTest4.MockComparator",3,3,3,0,1,1,1,0,0,3,3
TypeVariable,"org.mapdb.BTreeMapTest4.MockComparator.T",0,0,0,0,2,0,0,0,0,1,0
Public Static Class,"org.mapdb.BTreeMapTest4.ReversedComparator",2,1,1,0,1,2,2,0,0,3,1
Public Static Class,"org.mapdb.BTreeMapTest4.SpecialNullableComparator",2,2,2,0,1,1,1,0,0,3,1
TypeVariable,"org.mapdb.BTreeMapTest4.newBTreeMap.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.BTreeMapTest4.newBTreeMap.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.BTreeMapTest4.newBTreeMap.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.BTreeMapTest4.newBTreeMap.V",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.BTreeMapTest4.newBTreeMap.V",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.BTreeMapTest4.newBTreeMap.V",0,0,0,0,1,0,0,0,0,1,0
Public Class,"org.mapdb.BTreeMapTest5",124,1,2,0,3,97,96,1,0,1,1
Public Class,"org.mapdb.BTreeMapTest6",145,2,27,0,3,72,71,2,94,1,1
Class,"org.mapdb.BTreeMapTest6.check.ReferenceSet",27,2,5,0,1,12,12,1,0,1,4
Public Class,"org.mapdb.BTreeSet2Test",127,2,27,0,3,49,48,4,94,1,1
Static Class,"org.mapdb.BTreeSet2Test.MyReverseComparator",1,1,1,0,1,1,1,0,0,3,1
Class,"org.mapdb.BTreeSet2Test.check.ReferenceSet",27,2,5,0,1,12,12,1,0,1,4
Public Class,"org.mapdb.BTreeSet3Test",119,1,3,0,3,70,69,2,0,1,1
Static Class,"org.mapdb.BTreeSet3Test.MyReverseComparator",1,1,1,0,1,1,1,0,0,2,1
Public Class,"org.mapdb.BTreeSetTest",1,1,1,0,2,11,1,3,0,1,1
Public Class,"org.mapdb.Bind",15,1,3,0,1,10,10,5,0,1,1
Public Generic Interface,"org.mapdb.Bind.MapListener",1,1,1,5,0,1,1,0,0,0,1
TypeVariable,"org.mapdb.Bind.MapListener.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Bind.MapListener.V",0,0,0,0,1,0,0,0,0,1,0
Public Generic Interface,"org.mapdb.Bind.MapWithModificationListener",3,1,1,2,2,3,3,1,0,1,1
TypeVariable,"org.mapdb.Bind.MapWithModificationListener.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Bind.MapWithModificationListener.V",0,0,0,0,1,0,0,0,0,1,0
Class,"org.mapdb.Bind.findSecondaryKeys.(Anon_5)",1,1,1,0,1,1,1,2,0,2,1
Class,"org.mapdb.Bind.findSecondaryKeys.(Anon_5).iterator.(Anon_6)",3,1,1,0,1,3,3,2,0,2,1
TypeVariable,"org.mapdb.Bind.findSecondaryKeys.K1",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Bind.findSecondaryKeys.K2",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Bind.findVals2.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Bind.findVals2.B",0,0,0,0,1,0,0,0,0,1,0
Class,"org.mapdb.Bind.findVals3.(Anon_7)",2,2,2,0,1,1,1,2,0,2,1
Class,"org.mapdb.Bind.findVals3.(Anon_7).iterator.(Anon_8)",3,1,1,0,1,3,3,2,0,2,1
TypeVariable,"org.mapdb.Bind.findVals3.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Bind.findVals3.B",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Bind.findVals3.C",0,0,0,0,1,0,0,0,0,1,0
Class,"org.mapdb.Bind.findVals4.(Anon_9)",3,3,3,0,1,1,1,2,0,2,1
Class,"org.mapdb.Bind.findVals4.(Anon_9).iterator.(Anon_10)",3,1,1,0,1,3,3,2,0,2,1
TypeVariable,"org.mapdb.Bind.findVals4.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Bind.findVals4.B",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Bind.findVals4.C",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Bind.findVals4.D",0,0,0,0,1,0,0,0,0,1,0
Class,"org.mapdb.Bind.histogram.(Anon_11)",9,4,5,0,1,2,2,2,0,2,5
TypeVariable,"org.mapdb.Bind.histogram.C",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Bind.histogram.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Bind.histogram.V",0,0,0,0,1,0,0,0,0,1,0
Class,"org.mapdb.Bind.mapInverse.(Anon_4)",1,1,1,0,1,1,1,1,0,2,1
TypeVariable,"org.mapdb.Bind.mapInverse.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Bind.mapInverse.V",0,0,0,0,1,0,0,0,0,1,0
Class,"org.mapdb.Bind.secondaryKey.(Anon_3)",4,4,4,0,1,1,1,3,0,2,4
TypeVariable,"org.mapdb.Bind.secondaryKey.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Bind.secondaryKey.K2",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Bind.secondaryKey.V",0,0,0,0,1,0,0,0,0,1,0
Class,"org.mapdb.Bind.secondaryValue.(Anon_2)",2,2,2,0,1,1,1,2,0,2,1
TypeVariable,"org.mapdb.Bind.secondaryValue.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Bind.secondaryValue.V",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Bind.secondaryValue.V2",0,0,0,0,1,0,0,0,0,1,0
Class,"org.mapdb.Bind.size.(Anon_1)",3,3,3,0,1,1,1,2,0,2,1
Public Interface,"org.mapdb.CC",0,0,0,0,0,0,0,0,0,0,0
Public Class,"org.mapdb.CCTest",3,3,3,0,1,1,1,1,0,1,3
Public Class,"org.mapdb.CacheWeakSoftRefTest",6,2,4,0,1,3,3,5,0,1,1
Public Class,"org.mapdb.Caches",1,1,1,0,1,1,1,0,0,1,1
Public Static Class,"org.mapdb.Caches.HardRef",10,1,5,0,3,35,6,4,83,1,3
TypeVariable,"org.mapdb.Caches.HardRef.compareAndSwap.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Caches.HardRef.delete.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Caches.HardRef.get.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Caches.HardRef.update.A",0,0,0,0,1,0,0,0,0,1,0
Public Static Class,"org.mapdb.Caches.HashTable",17,1,4,0,2,29,10,3,64,2,3
Private Static Class,"org.mapdb.Caches.HashTable.HashItem",1,1,1,0,1,1,1,0,0,1,1
TypeVariable,"org.mapdb.Caches.HashTable.compareAndSwap.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Caches.HashTable.delete.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Caches.HashTable.get.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Caches.HashTable.put.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Caches.HashTable.update.A",0,0,0,0,1,0,0,0,0,1,0
Public Static Class,"org.mapdb.Caches.LRU",14,1,3,1,2,29,10,4,30,1,1
TypeVariable,"org.mapdb.Caches.LRU.compareAndSwap.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Caches.LRU.delete.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Caches.LRU.get.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Caches.LRU.put.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Caches.LRU.update.A",0,0,0,0,1,0,0,0,0,1,0
Public Static Class,"org.mapdb.Caches.WeakSoftRef",23,2,5,0,2,30,11,6,65,2,5
Class,"org.mapdb.Caches.WeakSoftRef.(Anon_1)",1,1,1,0,1,1,1,1,0,2,1
Protected Interface,"org.mapdb.Caches.WeakSoftRef.CacheItem",2,1,1,2,0,2,2,0,0,0,1
Protected Static Generic Class,"org.mapdb.Caches.WeakSoftRef.CacheSoftItem",2,1,1,0,2,2,2,0,0,2,1
TypeVariable,"org.mapdb.Caches.WeakSoftRef.CacheSoftItem.A",0,0,0,0,1,0,0,0,0,1,0
Protected Static Generic Class,"org.mapdb.Caches.WeakSoftRef.CacheWeakItem",2,1,1,0,2,2,2,0,0,2,1
TypeVariable,"org.mapdb.Caches.WeakSoftRef.CacheWeakItem.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Caches.WeakSoftRef.compareAndSwap.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Caches.WeakSoftRef.delete.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Caches.WeakSoftRef.get.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Caches.WeakSoftRef.put.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Caches.WeakSoftRef.putItemIntoCache.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Caches.WeakSoftRef.update.A",0,0,0,0,1,0,0,0,0,1,0
Public Class,"org.mapdb.CompressLZF",23,4,12,0,1,5,5,0,72,1,1
Public Class,"org.mapdb.CompressTest",2,1,1,0,1,2,2,6,0,1,1
Public Abstract Generic Class,"org.mapdb.ConcurrentMapInterfaceTest",137,4,7,4,3,96,28,0,0,1,3
TypeVariable,"org.mapdb.ConcurrentMapInterfaceTest.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.ConcurrentMapInterfaceTest.V",0,0,0,0,1,0,0,0,0,1,0
Public Class,"org.mapdb.DB",156,2,19,0,1,55,55,32,60,1,14
Public Class,"org.mapdb.DB.BTreeMapMaker",15,1,2,0,1,14,14,6,88,1,1
TypeVariable,"org.mapdb.DB.BTreeMapMaker.make.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.BTreeMapMaker.make.V",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.BTreeMapMaker.makeLongMap.V",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.BTreeMapMaker.makeOrGet.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.BTreeMapMaker.makeOrGet.V",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.BTreeMapMaker.makeStringMap.V",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.BTreeMapMaker.pumpSource.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.BTreeMapMaker.pumpSource.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.BTreeMapMaker.pumpSource.V",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.BTreeMapMaker.pumpSource.V",0,0,0,0,1,0,0,0,0,1,0
Public Class,"org.mapdb.DB.BTreeSetMaker",12,1,2,0,1,11,11,2,87,1,1
TypeVariable,"org.mapdb.DB.BTreeSetMaker.make.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.BTreeSetMaker.makeOrGet.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.BTreeSetMaker.pumpSource.K",0,0,0,0,1,0,0,0,0,1,0
Public Class,"org.mapdb.DB.HTreeMapMaker",14,1,2,0,1,12,12,4,86,1,1
TypeVariable,"org.mapdb.DB.HTreeMapMaker.make.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.HTreeMapMaker.make.V",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.HTreeMapMaker.makeOrGet.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.HTreeMapMaker.makeOrGet.V",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.catGet.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.catGet.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.catPut.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.catPut.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.createAtomicVar.E",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.createCircularQueue.E",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.createHashMap.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.createHashMap.V",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.createHashSet.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.createQueue.E",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.createStack.E",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.createTreeMap.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.createTreeMap.V",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.createTreeSet.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.fillNulls.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.get.E",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.getAtomicVar.E",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.getCircularQueue.E",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.getHashMap.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.getHashMap.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.getHashMap.V",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.getHashMap.V",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.getHashSet.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.getQueue.E",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.getStack.E",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.getTreeMap.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.getTreeMap.V",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DB.getTreeSet.K",0,0,0,0,1,0,0,0,0,1,0
Public Generic Class,"org.mapdb.DBMaker",85,1,21,2,1,60,60,24,94,1,1
TypeVariable,"org.mapdb.DBMaker.DBMakerT",0,0,0,0,2,0,0,0,0,1,0
Class,"org.mapdb.DBMaker.makeEngine.(Anon_1)",2,2,2,0,1,1,1,2,0,2,1
TypeVariable,"org.mapdb.DBMaker.newTempHashMap.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DBMaker.newTempHashMap.V",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DBMaker.newTempHashSet.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DBMaker.newTempTreeMap.K",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DBMaker.newTempTreeMap.V",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.DBMaker.newTempTreeSet.K",0,0,0,0,1,0,0,0,0,1,0
Public Class,"org.mapdb.DBMakerTest",28,1,2,0,1,27,27,19,0,1,1
Public Class,"org.mapdb.DBTest",7,1,1,0,1,7,7,7,21,1,1
Public Class,"org.mapdb.DataInput2",18,1,1,0,2,18,18,2,36,2,1
Public Class,"org.mapdb.DataOutput2",21,1,2,0,2,18,18,1,38,2,1
Public Class,"org.mapdb.DebugVolume",19,1,2,0,2,47,18,1,5,1,1
Public Class,"org.mapdb.EncryptionXTEA",22,2,8,0,1,9,9,0,68,1,1
Public Interface,"org.mapdb.Engine",16,1,1,7,0,16,16,2,100,0,1
TypeVariable,"org.mapdb.Engine.compareAndSwap.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Engine.delete.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Engine.get.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Engine.put.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Engine.update.A",0,0,0,0,1,0,0,0,0,1,0
Public Abstract Generic Class,"org.mapdb.EngineTest",34,1,4,3,1,23,23,3,13,1,1
TypeVariable,"org.mapdb.EngineTest.ENGINE",0,0,0,0,1,0,0,0,0,2,0
Public Abstract Class,"org.mapdb.EngineWrapper",22,1,2,10,1,19,19,2,78,2,1
Public Static Class,"org.mapdb.EngineWrapper.DebugEngine",8,1,2,0,2,26,7,2,14,1,1
Protected Static Class,"org.mapdb.EngineWrapper.DebugEngine.Record",1,1,1,0,1,1,1,0,0,1,1
TypeVariable,"org.mapdb.EngineWrapper.DebugEngine.delete.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.EngineWrapper.DebugEngine.get.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.EngineWrapper.DebugEngine.put.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.EngineWrapper.DebugEngine.update.A",0,0,0,0,1,0,0,0,0,1,0
Public Static Class,"org.mapdb.EngineWrapper.ImmutabilityCheckEngine",14,2,3,0,2,25,6,3,16,1,1
Protected Static Class,"org.mapdb.EngineWrapper.ImmutabilityCheckEngine.Item",7,2,3,0,1,3,3,2,11,1,1
TypeVariable,"org.mapdb.EngineWrapper.ImmutabilityCheckEngine.compareAndSwap.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.EngineWrapper.ImmutabilityCheckEngine.get.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.EngineWrapper.ImmutabilityCheckEngine.put.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.EngineWrapper.ImmutabilityCheckEngine.update.A",0,0,0,0,1,0,0,0,0,1,0
Public Static Class,"org.mapdb.EngineWrapper.ReadOnlyEngine",11,1,1,0,2,30,11,1,0,1,1
TypeVariable,"org.mapdb.EngineWrapper.ReadOnlyEngine.compareAndSwap.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.EngineWrapper.ReadOnlyEngine.delete.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.EngineWrapper.ReadOnlyEngine.put.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.EngineWrapper.ReadOnlyEngine.update.A",0,0,0,0,1,0,0,0,0,1,0
Public Static Class,"org.mapdb.EngineWrapper.SerializerCheckEngineWrapper",8,1,3,0,2,25,6,3,66,1,1
TypeVariable,"org.mapdb.EngineWrapper.SerializerCheckEngineWrapper.checkSerializer.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.EngineWrapper.SerializerCheckEngineWrapper.compareAndSwap.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.EngineWrapper.SerializerCheckEngineWrapper.delete.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.EngineWrapper.SerializerCheckEngineWrapper.get.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.EngineWrapper.SerializerCheckEngineWrapper.update.A",0,0,0,0,1,0,0,0,0,1,0
Public Static Class,"org.mapdb.EngineWrapper.SynchronizedEngineWrapper",14,1,1,0,2,33,14,1,0,1,1
TypeVariable,"org.mapdb.EngineWrapper.SynchronizedEngineWrapper.compareAndSwap.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.EngineWrapper.SynchronizedEngineWrapper.delete.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.EngineWrapper.SynchronizedEngineWrapper.get.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.EngineWrapper.SynchronizedEngineWrapper.put.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.EngineWrapper.SynchronizedEngineWrapper.update.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.EngineWrapper.checkClosed.V",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.EngineWrapper.compareAndSwap.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.EngineWrapper.delete.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.EngineWrapper.get.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.EngineWrapper.put.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.EngineWrapper.update.A",0,0,0,0,1,0,0,0,0,1,0
Public Class,"org.mapdb.EngineWrapper_ImmutabilityCheckEngine",3,3,3,0,1,1,1,7,0,1,1
Public Class,"org.mapdb.ExamplesTest",18,1,1,0,1,18,18,18,0,1,1
Public Class,"org.mapdb.Fun",8,1,1,0,1,8,8,4,87,1,1
Class,"org.mapdb.Fun.(Anon_1)",1,1,1,0,1,1,1,0,0,1,1
Public Generic Interface,"org.mapdb.Fun.Function1",1,1,1,5,0,1,1,0,0,0,1
TypeVariable,"org.mapdb.Fun.Function1.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Fun.Function1.R",0,0,0,0,1,0,0,0,0,1,0
Public Generic Interface,"org.mapdb.Fun.Function2",1,1,1,4,0,1,1,0,0,0,1
TypeVariable,"org.mapdb.Fun.Function2.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Fun.Function2.B",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Fun.Function2.R",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Fun.HI.A",0,0,0,0,1,0,0,0,0,1,0
Public Generic Interface,"org.mapdb.Fun.Runnable2",1,1,1,0,0,1,1,0,0,0,1
TypeVariable,"org.mapdb.Fun.Runnable2.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Fun.Runnable2.B",0,0,0,0,1,0,0,0,0,1,0
Public Generic Interface,"org.mapdb.Fun.Runnable3",1,1,1,0,0,1,1,0,0,0,1
TypeVariable,"org.mapdb.Fun.Runnable3.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Fun.Runnable3.B",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Fun.Runnable3.C",0,0,0,0,1,0,0,0,0,1,0
Public Static Generic Class,"org.mapdb.Fun.Tuple2",21,4,9,0,1,5,5,1,33,3,9
TypeVariable,"org.mapdb.Fun.Tuple2.A",0,0,0,0,1,0,0,0,0,1,0
TypeVariable,"org.mapdb.Fun.Tuple2.B",0,0,0,0,1,0,0,0,0,1,0
